Kode_Prov,PROVINSI,KABUPATEN,KECAMATAN,Kode_Desa,DESA,NAMA_BUMDESA,Tenaga_Kerja
18.0,LAMPUNG,LAMPUNG TENGAH,TERBANGGI BESAR,1802072006.0,KARANG ENDAH,BUM DESA CAHAYA BARU KARANG ENDAH,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,TERBANGGI BESAR,1802072007.0,NAMBAH DADI,BUM DESA MINA SEJAHTERA NAMBAH DADI,
18.0,LAMPUNG,LAMPUNG TENGAH,TERBANGGI BESAR,1802072008.0,ONO HARJO,BUM DESA MAJU JAYA MANDIRI ONO HARJO,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,TERBANGGI BESAR,1802072010.0,PONCOWATI,BUM DESA AHMAD YANI PONCOWATI,
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH RAMAN,1802082001.0,REJO BASUKI,BUM DESA KARYA MANDIRI REJO BASUKI,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH RAMAN,1802082002.0,REJO ASRI,BUM DESA ARTO LUMINTU. REJO ASRI,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH RAMAN,1802082003.0,RUKTI ENDAH,BUM DESA AGRO JAYA LESTARI RUKTI ENDAH,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH RAMAN,1802082004.0,RAMA DEWA,BUM DESA TUNAS DEWATA RAMA DEWA,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH RAMAN,1802082005.0,RATNA CHATON,BUM DESA BAROKAH ABADI RATNA CHATON,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH RAMAN,1802082006.0,RAMA YANA,BUM DESA MAJU JAYA RAMA YANA,
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH RAMAN,1802082007.0,RAMA INDRA,BUM DESA SUMBER REJEKI RAMA INDRA,
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH RAMAN,1802082008.0,RUKTI HARJO,BUM DESA HARAPAN MAJU RUKTI HARJO,8.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH RAMAN,1802082009.0,RAMA GUNAWAN,BUM DESA CAHAYA PELANGI RAMA GUNAWAN,2.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH RAMAN,1802082010.0,RAMA OETAMA,BUM DESA MAJU BERSAMA RAMA OETAMA,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH RAMAN,1802082011.0,RAMA NIRWANA,BUM DESA NIRWANA SEJAHTERA RAMA NIRWANA,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH RAMAN,1802082012.0,RAMA MURTI,BUM DESA MEKARSARI  RAMA MURTI,
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH RAMAN,1802082013.0,RAMA KLANDUNGAN,BUM DESA MEKAR JAYA RAMA KLANDUNGAN,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH RAMAN,1802082014.0,BUYUT BARU,BUM DESA MANDIRI SEJAHTERA BUYUT BARU,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,RUMBIA,1802092001.0,TELUK DALEM ILIR,BUM DESA BERJAYA TELUK DALEM ILIR,4.0
18.0,LAMPUNG,LAMPUNG TENGAH,RUMBIA,1802092002.0,REKSO BINANGUN,BUM DESA HARAPAN JAYA MAKMUR REKSO BINANGUN,4.0
18.0,LAMPUNG,LAMPUNG TENGAH,RUMBIA,1802092003.0,RUKTI BASUKI,BUM DESA MUTIARA JAYA RUKTI BASUKI,4.0
18.0,LAMPUNG,LAMPUNG TENGAH,RUMBIA,1802092004.0,RESTU BARU,BUM DESA RESTU JAYA RESTU BARU,
18.0,LAMPUNG,LAMPUNG TENGAH,RUMBIA,1802092005.0,RESTU BUANA,BUM DESA ALAM MAKMUR RESTU BUANA,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,RUMBIA,1802092006.0,RENO BASUKI,BUM DESA MAJU SEJAHTERA RENO BASUKI,4.0
18.0,LAMPUNG,LAMPUNG TENGAH,RUMBIA,1802092013.0,BINA KARYA PUTRA,BUM DESA JAYA MAKMUR BINA KARYA PUTRA,4.0
18.0,LAMPUNG,LAMPUNG TENGAH,RUMBIA,1802092014.0,BINA KARYA BUANA,BUM DESA BINA KARYA BUANA BINA KARYA BUANA,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,RUMBIA,1802092015.0,BINA KARYA MANDIRI,BUM DESA SUKSES MANDIRI BINA KARYA MANDIRI,4.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH BANYAK,1802102001.0,SUMBER BAHAGIA,BUM DESA SUMBER JAYA SUMBER BAHAGIA,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH BANYAK,1802102002.0,TANJUNG HARAPAN,BUM DESA SUKSES BERSAMA TANJUNG HARAPAN,
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH BANYAK,1802102003.0,SETIA BUDI,BUM DESA UTAMA KARYA SETIA BUDI,
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH BANYAK,1802102004.0,SUMBER BARU,BUM DESA SUMBER KARYA SUMBER BARU,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH BANYAK,1802102005.0,SISWO BINANGUN,BUM DESA BANGUN KARYA SISWO BINANGUN,
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH BANYAK,1802102006.0,SANGGAR BUANA,BUM DESA BUANA MAKMUR SANGGAR BUANA,6.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH BANYAK,1802102007.0,SAKTI BUANA,BUM DESA MERTA JAYA SAKTI BUANA,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH BANYAK,1802102008.0,SETIA BAKTI,BUM DESA ANUGRAH SETIA BAKTI,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH BANYAK,1802102009.0,SRI BASUKI,BUM DESA KARYA BASUKI SRI BASUKI,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH BANYAK,1802102010.0,SRI BHAKTI,BUM DESA BAKTI JAYA SRI BHAKTI,6.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH BANYAK,1802102011.0,SWASTIKA BUANA,BUM DESA MERTA BUANA SWASTIKA BUANA,
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH BANYAK,1802102012.0,SUMBER FAJAR,BUM DESA ARTHA MANDIRI SUMBER FAJAR,6.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH BANYAK,1802102013.0,TANJUNG KERAJAN,BUM DESA TANJUNG MITRA MANDIRI TANJUNG KERAJAN,2.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH MATARAM,1802112001.0,FAJAR MATARAM,BUM DESA NGUDI MAKMUR FAJAR MATARAM,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH MATARAM,1802112002.0,REJOSARI MATARAM,BUM DESA BERSAMA LESTARI SEMATA LKD,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH MATARAM,1802112003.0,QURNIA MATARAM,BUM DESA QURNIA JAYA ABADI QURNIA MATARAM,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH MATARAM,1802112004.0,TRIMULYO MATARAM,BUM DESA BUMK BEN-SAE TRIMULYO MATARAM,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH MATARAM,1802112005.0,UTAMA JAYA MATARAM,BUM DESA MANUNGGAL JAYA UTAMA JAYA MATARAM,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH MATARAM,1802112006.0,SUMBER AGUNG MATARAM,BUM DESA SUMBER BAROKAH SUMBER AGUNG MATARAM,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH MATARAM,1802112007.0,VARIA AGUNG MATARAM,BUM DESA AGUNG JAYA VARIA AGUNG MATARAM,2.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH MATARAM,1802112008.0,WIRATA AGUNG MATARAM,BUM DESA SRADA WIRA ARTHA WIRATA AGUNG MATARAM,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH MATARAM,1802112009.0,DHARMA AGUNG MATARAM,BUM DESA DHARMA ARTHA DHARMA AGUNG MATARAM,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH MATARAM,1802112010.0,BUMI SETIA MATARAM,BUM DESA MELENIAL BUMI SETIA MATARAM,2.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH MATARAM,1802112011.0,SUBING KARYA,BUM DESA KARYA MANDIRI SUBING KARYA,2.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH MATARAM,1802112012.0,BANJAR AGUNG MATARAM,BUM DESA BANJAR AGUNG SEJAHTERA BANJAR AGUNG MATARAM,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH SURABAYA,1802122001.0,GAYA BARU VI,BUM DESA SUBUR MAKMUR GAYA BARU VI,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH SURABAYA,1802122002.0,SUMBER KATON,BUM DESA SUKA MAJU SUMBER KATON,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH SURABAYA,1802122003.0,SRIKATON,BUM DESA SRIKATON MAKMUR SRIKATON,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH SURABAYA,1802122004.0,GAYA BARU VII,BUM DESA TUNAS MUDA GAYA BARU VII,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH SURABAYA,1802122005.0,GAYA BARU IV,BUM DESA MAJU MAKMUR SEJAHTERA GAYA BARU IV,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH SURABAYA,1802122006.0,GAYA BARU III,BUM DESA MAKMUR GAYA BARU III,6.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH SURABAYA,1802122007.0,GAYA BARU II,BUM DESA AGRO PERKASA GAYA BARU II,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH SURABAYA,1802122008.0,GAYA BARU VIII,BUM DESA USAHA MAJU GAYA BARU VIII,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH SURABAYA,1802122009.0,GAYA BARU I,BUM DESA PEJUANG MUDA GAYA BARU I,9.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH SURABAYA,1802122010.0,MATARAM ILIR,BUM DESA MATARAM JAYA MATARAM ILIR,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH SURABAYA,1802122011.0,RAWA BETIK,BUM DESA HARAPAN JAYA RAWA BETIK,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH SURABAYA,1802122012.0,SRIMULYA JAYA,BUM DESA BERSAMA GEMMAS LKD,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH SURABAYA,1802122013.0,KENANGA SARI,BUM DESA PANDAWA KENANGA SARI,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,TERUSAN NUNYAI,1802132001.0,GUNUNG BATIN UDIK,BUM DESA BERJAYA GUNUNG BATIN UDIK,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,TERUSAN NUNYAI,1802132004.0,GUNUNG AGUNG,BUM DESA AGUNG JAYA GUNUNG AGUNG,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,TERUSAN NUNYAI,1802132005.0,BANDAR AGUNG,BUM DESA KARYA TRANSAD BANDAR AGUNG,20.0
18.0,LAMPUNG,LAMPUNG TENGAH,TERUSAN NUNYAI,1802132006.0,BANDAR SAKTI,BUM DESA KARYA SAKTI BANDAR SAKTI,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,TERUSAN NUNYAI,1802132007.0,TANJUNG ANOM,BUM DESA BALADESTA TANJUNG ANOM,4.0
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI RATU NUBAN,1802142002.0,SIDOKERTO,BUM DESA BERKAH JAYA SIDOKERTO,2.0
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI RATU NUBAN,1802142003.0,SUKA JADI,BUM DESA HARMONIS SUKA JADI,
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI RATU NUBAN,1802142004.0,BUMI RAHARJO,BUM DESA GERBANG USAHA MANDIRI BUMI RAHARJO,10.0
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI RATU NUBAN,1802142005.0,WATES,BUM DESA TERSENYUM WATES,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI RATU NUBAN,1802142007.0,BULU SARI,BUM DESA KARYA MAKMUR ABADI BULU SARI,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI RATU NUBAN,1802142008.0,BUMI RAHAYU,BUM DESA MANUNGGAL JAYA BUMI RAHAYU,
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI RATU NUBAN,1802142009.0,SIDO WARAS,BUM DESA SUMBER REZEKI SIDO WARAS,10.0
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI RATU NUBAN,1802142010.0,TULANG KAKAN,BUM DESA MAJU BERSAMA TULANG KAKAN,2.0
18.0,LAMPUNG,LAMPUNG TENGAH,BEKRI,1802152001.0,RENGAS,BUM DESA MAJU JAYA RENGAS,2.0
18.0,LAMPUNG,LAMPUNG TENGAH,BEKRI,1802152002.0,KESUMA DADI,BUM DESA  TARUNA JAYA MANDIRI  KESUMA DADI,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,BEKRI,1802152003.0,SINAR BANTEN,BUM DESA SINAR JAYA SINAR BANTEN,6.0
18.0,LAMPUNG,LAMPUNG TENGAH,BEKRI,1802152004.0,KESUMA JAYA,BUM DESA KESUMAJAYA MANDIRI KESUMA JAYA,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,BEKRI,1802152005.0,BINJAI NGAGUNG,BUM DESA PACAK PADAN BINJAI NGAGUNG,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,BEKRI,1802152006.0,KEDATUAN,BUM DESA MEKAR ASRI KEDATUAN,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,BEKRI,1802152007.0,GORAS JAYA,BUM DESA GORAS JAYA MAKMUR GORAS JAYA,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,BEKRI,1802152008.0,BANGUN SARI,BUM DESA BANGUN JAYA BANGUN SARI,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH AGUNG,1802162003.0,DONO ARUM,BUM DESA BINTANG PERDANA DONO ARUM,8.0
18.0,LAMPUNG,LAMPUNG TENGAH,SEPUTIH AGUNG,1802162008.0,MUJI RAHAYU,BUM DESA MUJI RAHAYU MUJI RAHAYU,
18.0,LAMPUNG,LAMPUNG TENGAH,WAY PANGUBUAN,1802172002.0,CANDI REJO,BUM DESA CANDI MAKMUR CANDI REJO,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,WAY PANGUBUAN,1802172003.0,BANJAR RATU,BUM DESA BUAY BELIUK BANJAR RATU,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,WAY PANGUBUAN,1802172004.0,BANJAR KERTAHAYU,BUM DESA SIMPAY SEJAHTERA BANJAR KERTAHAYU,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,WAY PANGUBUAN,1802172005.0,LEMPUYANG BANDAR,BUM DESA TUNAS HARAPAN LEMPUYANG BANDAR,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,WAY PANGUBUAN,1802172006.0,PURNAMA TUNGGAL,BUM DESA MANDIRI JAYA PURNAMA TUNGGAL,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,WAY PANGUBUAN,1802172008.0,PUTRA LEMPUYANG,BUM DESA PUTRA MANDIRI PUTRA LEMPUYANG,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,BANDAR MATARAM,1802182001.0,SRIWIJAYA MATARAM,BUM DESA TUNAS JAYA SRIWIJAYA MATARAM,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,BANDAR MATARAM,1802182002.0,UMAN AGUNG MATARAM,BUM DESA TUNAS BARU UMAN AGUNG MATARAM,
18.0,LAMPUNG,LAMPUNG TENGAH,BANDAR MATARAM,1802182003.0,TERBANGGI ILIR,BUM DESA MITRA MAKMUR TERBANGGI ILIR,7.0
18.0,LAMPUNG,LAMPUNG TENGAH,BANDAR MATARAM,1802182004.0,JATIDATAR MATARAM,BUM DESA MAJU LANCAR JATIDATAR MATARAM,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,BANDAR MATARAM,1802182005.0,SENDANG AGUNG MATARAM,BUM DESA SUKA MAJU SENDANG AGUNG MATARAM,
18.0,LAMPUNG,LAMPUNG TENGAH,BANDAR MATARAM,1802182006.0,MATARAM UDIK,BUM DESA BUMEI MERGO SUBING MATARAM UDIK,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,BANDAR MATARAM,1802182007.0,TERBANGGI MULYA,BUM DESA MULYA BERSAMA TERBANGGI MULYA,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,BANDAR MATARAM,1802182008.0,MATARAM JAYA,BUM DESA SARI MAKMUR SENTOSA MATARAM JAYA,12.0
18.0,LAMPUNG,LAMPUNG TENGAH,BANDAR MATARAM,1802182009.0,SUMBER REJEKI MATARAM,BUM DESA BERKAH JAYA SUMBER REJEKI MATARAM,12.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192001.0,KOTA BATU,BUM DESA JAYA LESTARI KOTA BATU,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192002.0,SANGUN RATU,BUM DESA GEMAH RIPAH SANGUN RATU,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192003.0,GUNUNG RAYA,BUM DESA SIDOJAYA GUNUNG RAYA,
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192004.0,GUNUNG HAJI,BUM DESA MARI JAYA GUNUNG HAJI,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192005.0,NEGRI RATU,BUM DESA MAJU BERSAMA NEGRI RATU,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192006.0,TANJUNG KEMALA,BUM DESA MUARA TANJUNG MANDIRI TANJUNG KEMALA,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192007.0,PAYUNG REJO,BUM DESA SUMBER REZEKI PAYUNG REJO,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192008.0,PAYUNG BATU,BUM DESA MITRA MASYARAKAT SEJATI PAYUNG BATU,
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192009.0,NEGERI KEPAYUNGAN,BUM DESA BUMK NEGERI KEPAYUNGAN NEGERI KEPAYUNGAN,
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192010.0,SEGALA MIDER,BUM DESA AGUNG JAYA SEGALA MIDER,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192011.0,TIAS BANGUN,BUM DESA KARYA MUDA TIAS BANGUN,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192012.0,RIAU PRIANGAN,BUM DESA KARYA MANDIRI RIAU PRIANGAN,2.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192013.0,PAYUNG DADI,BUM DESA MAJU JAYA PAYUNG DADI,8.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192014.0,PAYUNG MAKMUR,BUM DESA LANGGENG MAKMUR PAYUNG MAKMUR,
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192015.0,TANJUNG REJO,BUM DESA PELITA KARYA TANJUNGREJO,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192016.0,TAWANG NEGERI,BUM DESA BUMK BUKIT JAYA TAWANG NEGERI TAWANG NEGERI,2.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192017.0,SINAR NEGERI,BUM DESA CAHAYA SINAR NEGERI,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192018.0,PEKANDANGAN,BUM DESA LANCAR JAYA PEKANDANGAN,70.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192019.0,PAYUNG MULYA,BUM DESA BUMK WIRA KARYA KAMPUNG PAYUNG MULYA PAYUNG MULYA,4.0
18.0,LAMPUNG,LAMPUNG TENGAH,PUBIAN,1802192020.0,PADANG REJO,BUM DESA PANCA TUNGGAL PADANG REJO,
18.0,LAMPUNG,LAMPUNG TENGAH,SELAGAI LINGGA,1802202002.0,LINGGA PURA,BUM DESA LINGGA MELAR LINGGA PURA,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SELAGAI LINGGA,1802202011.0,MARGA JAYA,BUM DESA MARGA SEJAHTERA MARGA JAYA,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SELAGAI LINGGA,1802202012.0,GEDUNG AJI,BUM DESA TRESNO AJI GEDUNG AJI,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SELAGAI LINGGA,1802202013.0,NEGERI JAYA,BUM DESA MANDIRI JAYA NEGERI JAYA,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,ANAK TUHA,1802212001.0,SRIKATON,BUM DESA BERKAH SRIKATON,
18.0,LAMPUNG,LAMPUNG TENGAH,ANAK TUHA,1802212002.0,JAYA SAKTI,BUM DESA ARTA JAYA JAYA SAKTI,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,ANAK TUHA,1802212003.0,HAJI PEMANGGILAN,BUM DESA SUMBER MAKMUR HAJI PEMANGGILAN,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,ANAK TUHA,1802212004.0,NEGARA BUMI ILIR,BUM DESA SEJAHTERA BERSAMA NEGARA BUMI ILIR,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,ANAK TUHA,1802212005.0,BUMI AJI,BUM DESA GAJAH ULUNG BUMI AJI,
18.0,LAMPUNG,LAMPUNG TENGAH,ANAK TUHA,1802212006.0,NEGARA AJI TUA,BUM DESA TUNAS MANJA NEGARA AJI TUA,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,ANAK TUHA,1802212007.0,NEGARA BUMI UDIK,BUM DESA NEGARA JAYA NEGARA BUMI UDIK,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,ANAK TUHA,1802212008.0,NEGARA AJI BARU,BUM DESA MAJU BERSAMA NEGARA AJI BARU,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,ANAK TUHA,1802212009.0,GUNUNG AGUNG,BUM DESA LESTARI AGUNG GUNUNG AGUNG,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,ANAK TUHA,1802212010.0,TANJUNG HARAPAN,BUM DESA HARAPAN MAKMUR TANJUNG HARAPAN,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,ANAK TUHA,1802212011.0,BUMI JAYA,BUM DESA MAJU MAPAN BUMI JAYA,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,ANAK TUHA,1802212012.0,MULYO HAJI,BUM DESA PAMUJI MULYO HAJI,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SENDANG AGUNG,1802222001.0,SENDANG MULYO,BUM DESA MULYA JAYA SENDANG MULYO,12.0
18.0,LAMPUNG,LAMPUNG TENGAH,SENDANG AGUNG,1802222002.0,SENDANG REJO,BUM DESA SUMBER REJEKI SENDANG REJO,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SENDANG AGUNG,1802222003.0,SENDANG BARU,BUM DESA PANCA KARYA SEJAHTERA SENDANG BARU,4.0
18.0,LAMPUNG,LAMPUNG TENGAH,SENDANG AGUNG,1802222004.0,SENDANG RETNO,BUM DESA PINANG JAYA SENDANG RETNO,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SENDANG AGUNG,1802222005.0,SENDANG ASIH,BUM DESA ASIH JAYA SENDANG ASIH,14.0
18.0,LAMPUNG,LAMPUNG TENGAH,SENDANG AGUNG,1802222006.0,SENDANG AGUNG,BUM DESA AGUNG BERKAH MAKMUR SENDANG AGUNG,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,SENDANG AGUNG,1802222007.0,SENDANG ASRI,BUM DESA ASRI JAYA SENDANG ASRI,4.0
18.0,LAMPUNG,LAMPUNG TENGAH,SENDANG AGUNG,1802222008.0,SENDANG MUKTI,BUM DESA KARYA MUKTI MANDIRI SENDANG MUKTI,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,SENDANG AGUNG,1802222009.0,KUTOWINANGUN,BUM DESA KARYA BINANGUN KUTOWINANGUN,7.0
18.0,LAMPUNG,LAMPUNG TENGAH,KOTA GAJAH,1802232001.0,SRITEJO KENCONO,BUM DESA TUNAS KENCANA SRITEJO KENCONO,2.0
18.0,LAMPUNG,LAMPUNG TENGAH,KOTA GAJAH,1802232002.0,SAPTO MULYO,BUM DESA MULYA JAYA ABADI SAPTO MULYO,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,KOTA GAJAH,1802232003.0,NAMBAH REJO,BUM DESA REJO MAKMUR NAMBAH REJO,
18.0,LAMPUNG,LAMPUNG TENGAH,KOTA GAJAH,1802232004.0,SUMBER REJO,BUM DESA SUMBER BERKAH SUMBER REJO,
18.0,LAMPUNG,LAMPUNG TENGAH,KOTA GAJAH,1802232005.0,PURWOREJO,BUM DESA BUMI RAHARJA PURWOREJO,
18.0,LAMPUNG,LAMPUNG TENGAH,KOTA GAJAH,1802232006.0,KOTA GAJAH,BUM DESA GAJAH PRIMA KOTA GAJAH,2.0
18.0,LAMPUNG,LAMPUNG TENGAH,KOTA GAJAH,1802232007.0,KOTA GAJAH TIMUR,BUM DESA GAJAH MANDIRI KOTA GAJAH TIMUR,
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI NABUNG,1802242001.0,SRI KENCONO,BUM DESA KENCANA MAJU MAKMUR SRI KENCONO,
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI NABUNG,1802242002.0,BUMI NABUNG ILIR,BUM DESA CAHAYA NUNYAI BUMI NABUNG ILIR,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI NABUNG,1802242003.0,BUMI NABUNG UTARA,BUM DESA BERKAH ABADI BUMI NABUNG UTARA,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI NABUNG,1802242004.0,BUMI NABUNG SELATAN,BUM DESA SURYA ABADI BUMI NABUNG SELATAN,5.0
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI NABUNG,1802242005.0,BUMI NABUNG TIMUR,BUM DESA BERSAMA SEJAHTERA BUMI NABUNG TIMUR,7.0
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI NABUNG,1802242006.0,BUMI NABUNG BARU,BUM DESA TIRTA MANDIRI BUMI NABUNG BARU,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,BUMI NABUNG,1802242007.0,SRI KENANGA,BUM DESA KENCANA SARI SRI KENANGA,12.0
18.0,LAMPUNG,LAMPUNG TENGAH,WAY SEPUTIH,1802252002.0,SRI BAWONO,BUM DESA MEKAR HARAPAN SRI BAWONO,3.0
18.0,LAMPUNG,LAMPUNG TENGAH,WAY SEPUTIH,1802252003.0,SRI BUDAYA,BUM DESA HARAPAN JAYA SRI BUDAYA,1.0
18.0,LAMPUNG,LAMPUNG TENGAH,WAY SEPUTIH,1802252004.0,SUKO BINANGUN,BUM DESA KARYA MANDIRI SUKO BINANGUN,2.0
